dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
sift-128-euclidean,cluster_centroid_beam8,cluster_centroid,50000,8,382.204,219.315,162.889,13.775,0.668,0.6139999999999997,0.36978000000000005,0.671
sift-128-euclidean,cluster_centroid_beam16,cluster_centroid,50000,16,544.758,337.794,206.964,21.325,0.806,0.7540999999999973,0.5141099999999998,0.81
sift-128-euclidean,cluster_centroid_beam32,cluster_centroid,50000,32,843.0,561.772,281.228,36.562,0.907,0.8627999999999976,0.6718799999999999,0.911
sift-128-euclidean,cluster_centroid_beam64,cluster_centroid,50000,64,1394.312,987.076,407.236,67.986,0.962,0.9308999999999977,0.8125600000000014,0.966
sift-128-euclidean,cluster_centroid_beam96,cluster_centroid,50000,96,1901.055,1386.89,514.165,99.751,0.98,0.9581999999999973,0.876280000000002,0.984
sift-128-euclidean,cluster_centroid_beam144,cluster_centroid,50000,144,2602.42,1951.327,651.093,147.507,0.985,0.976499999999998,0.924920000000003,0.989
sift-128-euclidean,cluster_centroid_beam216,cluster_centroid,50000,216,3568.879,2742.823,826.056,219.311,0.992,0.9881999999999987,0.9566600000000061,0.996
sift-128-euclidean,cluster_centroid_beam324,cluster_centroid,50000,324,4896.869,3847.791,1049.078,327.137,0.993,0.9925999999999991,0.9764100000000043,0.997
sift-128-euclidean,cluster_centroid_beam486,cluster_centroid,50000,486,6704.276,5375.18,1329.096,488.957,0.994,0.9955999999999995,0.987370000000003,0.998
sift-128-euclidean,cluster_centroid_beam729,cluster_centroid,50000,729,9156.218,7474.502,1681.716,731.787,0.994,0.9973999999999997,0.9938500000000023,0.998
sift-128-euclidean,cluster_centroid_beam1093,cluster_centroid,50000,1093,12458.307,10340.915,2117.392,1095.616,0.995,0.9979999999999998,0.9968800000000012,0.999
sift-128-euclidean,cluster_centroid_beam1639,cluster_centroid,50000,1639,16893.091,14242.255,2650.836,1641.458,0.995,0.9983999999999997,0.998300000000001,0.999
sift-128-euclidean,cluster_centroid_beam2458,cluster_centroid,50000,2458,22826.178,19516.711,3309.467,2460.282,0.996,0.9986999999999998,0.9991900000000006,1.0
sift-128-euclidean,cluster_centroid_beam3687,cluster_centroid,50000,3687,30705.604,26597.659,4107.945,3689.108,0.996,0.9988999999999999,0.9995700000000003,1.0
sift-128-euclidean,cluster_centroid_beam5530,cluster_centroid,50000,5530,41117.11,36048.416,5068.694,5531.955,0.996,0.9989999999999999,0.9997600000000002,1.0
sift-128-euclidean,cluster_centroid_beam8295,cluster_centroid,50000,8295,54783.849,48567.626,6216.223,8296.782,0.996,0.9989999999999999,0.9998100000000002,1.0
sift-128-euclidean,cluster_centroid_beam12442,cluster_centroid,50000,12442,72562.362,64986.988,7575.374,12443.592,0.996,0.9989999999999999,0.9998600000000001,1.0
sift-128-euclidean,cluster_centroid_beam18663,cluster_centroid,50000,18663,95504.101,86337.072,9167.029,18664.42,0.996,0.9989999999999999,0.9998700000000001,1.0
sift-128-euclidean,cluster_centroid_beam27994,cluster_centroid,50000,27994,124801.742,113788.34,11013.402,27995.237,0.996,0.9989999999999999,0.9998800000000001,1.0
