dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
nytimes-256-angular,baseline,0,0.6669315835157354,0.38722956854406976,baseline_beam64,64,0.87,0.6069999999999998,1519.878,0.0,0.0,0.0,0.0
nytimes-256-angular,cluster_centroid,600,0.7027248773004129,0.39667494844251566,cluster_centroid_beam64,64,0.89,0.6043200000000003,1544.01,0.033999999999999996,0.006000000000000061,4.562800000000033,-2.2836000000000016
