dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
nytimes-256-angular,baseline,0,0.8165979784784335,0.7233807971795694,baseline_beam1093,1093,0.907,0.929930000000002,32678.776,0.0,0.0,0.0,0.0
nytimes-256-angular,cluster_centroid,72500,0.8303771230824613,0.7119622289712493,cluster_centroid_beam1093,1093,0.905,0.9345800000000022,32165.623,0.012666666666666665,-0.01302583333333327,-130.09591666666677,-2.1131666666666766
