dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
nytimes-256-angular,baseline,0,0.7692135268010031,0.46680284955107265,baseline_beam32,32,0.894,0.6323999999999996,1658.272,0.0,0.0,0.0,0.0
nytimes-256-angular,cluster_centroid,1800,0.7514504527438379,0.4373334328833293,cluster_centroid_beam32,32,0.884,0.6000600000000003,1630.238,-0.015999999999999986,-0.028254999999999947,-31.02049999999997,-1.1869999999999998
