dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
yfcc-10M-u8-192-l2,cluster_centroid_beam32,cluster_centroid,250000,32,763.345,284.853,478.492,37.02,0.869,0.8182999999999974,0.6218100000000008,0.869
yfcc-10M-u8-192-l2,cluster_centroid_beam64,cluster_centroid,250000,64,1209.004,503.707,705.297,68.489,0.923,0.8882999999999976,0.7562000000000006,0.923
yfcc-10M-u8-192-l2,cluster_centroid_beam96,cluster_centroid,250000,96,1612.502,709.147,903.355,100.2,0.943,0.9174999999999972,0.8177000000000018,0.943
yfcc-10M-u8-192-l2,cluster_centroid_beam144,cluster_centroid,250000,144,2171.478,1002.864,1168.614,147.936,0.962,0.9398999999999976,0.8663200000000025,0.962
yfcc-10M-u8-192-l2,cluster_centroid_beam216,cluster_centroid,250000,216,2943.661,1418.916,1524.745,219.673,0.971,0.9560999999999974,0.9039700000000033,0.971
yfcc-10M-u8-192-l2,cluster_centroid_beam324,cluster_centroid,250000,324,4018.19,2012.912,2005.278,327.444,0.977,0.9686999999999978,0.9317300000000045,0.977
yfcc-10M-u8-192-l2,cluster_centroid_beam486,cluster_centroid,250000,486,5499.774,2855.578,2644.196,489.145,0.983,0.9774999999999976,0.9524100000000035,0.983
yfcc-10M-u8-192-l2,cluster_centroid_beam729,cluster_centroid,250000,729,7551.175,4052.96,3498.215,731.853,0.99,0.9834999999999979,0.9671400000000041,0.99
yfcc-10M-u8-192-l2,cluster_centroid_beam1093,cluster_centroid,250000,1093,10374.946,5742.889,4632.057,1095.612,0.995,0.9892999999999988,0.9777000000000045,0.995
yfcc-10M-u8-192-l2,cluster_centroid_beam1639,cluster_centroid,250000,1639,14275.429,8134.632,6140.797,1641.357,0.995,0.9929999999999991,0.984640000000004,0.995
yfcc-10M-u8-192-l2,cluster_centroid_beam2458,cluster_centroid,250000,2458,19661.908,11516.463,8145.445,2460.073,0.997,0.9943999999999992,0.9896500000000032,0.997
yfcc-10M-u8-192-l2,cluster_centroid_beam3687,cluster_centroid,250000,3687,27101.321,16304.367,10796.954,3688.863,0.999,0.9961999999999993,0.9928200000000028,0.999
yfcc-10M-u8-192-l2,cluster_centroid_beam5530,cluster_centroid,250000,5530,37387.947,23078.859,14309.088,5531.51,0.999,0.9971999999999995,0.9948200000000026,0.999
yfcc-10M-u8-192-l2,cluster_centroid_beam8295,cluster_centroid,250000,8295,51502.875,32600.902,18901.973,8296.248,1.0,0.9978999999999997,0.9963200000000022,1.0
yfcc-10M-u8-192-l2,cluster_centroid_beam12442,cluster_centroid,250000,12442,70805.783,45927.726,24878.057,12442.921,1.0,0.9983999999999997,0.9971900000000018,1.0
yfcc-10M-u8-192-l2,cluster_centroid_beam18663,cluster_centroid,250000,18663,97083.489,64499.987,32583.502,18663.639,1.0,0.9983999999999997,0.9977500000000016,1.0
yfcc-10M-u8-192-l2,cluster_centroid_beam27994,cluster_centroid,250000,27994,132638.428,90257.788,42380.64,27994.432,1.0,0.9986999999999997,0.9981500000000013,1.0
