dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
fashion-mnist-784-euclidean,baseline,0,0.9912363223787442,0.9415103574351005,baseline_beam2458,2458,1.0,0.9997800000000002,6385.037,0.0,0.0,0.0,0.0
fashion-mnist-784-euclidean,cluster_centroid,3000,0.9847882202472648,0.9315043866484944,cluster_centroid_beam2458,2458,0.998,0.9990200000000007,6294.948,-0.008571428571428572,-0.012245714285713543,-10.325928571428545,-1.5478571428571486
