dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
sift-128-euclidean,baseline,0,0.9640566829199255,0.9045772922722513,baseline_beam12442,12442,0.996,0.9998900000000001,67983.825,0.0,0.0,0.0,0.0
sift-128-euclidean,cluster_centroid,250000,0.9581055379950709,0.8707064400154242,cluster_centroid_beam8295,8295,0.996,0.9998900000000001,54675.063,-0.0067,-0.032336500000000004,1488.3014500000004,-0.7147499999999689
