dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
nytimes-256-angular,baseline_beam4,baseline,0,4,455.09,455.09,0.0,9.763,0.45,0.43189999999999934,0.27590999999999977,0.479
nytimes-256-angular,baseline_beam8,baseline,0,8,702.035,702.035,0.0,16.101,0.634,0.6452999999999984,0.42779999999999974,0.672
nytimes-256-angular,baseline_beam16,baseline,0,16,1028.528,1028.528,0.0,25.653,0.733,0.7563999999999981,0.5536499999999998,0.779
nytimes-256-angular,baseline_beam32,baseline,0,32,1565.843,1565.843,0.0,42.92,0.807,0.8321999999999985,0.6575700000000008,0.86
nytimes-256-angular,baseline_beam64,baseline,0,64,2528.717,2528.717,0.0,75.121,0.851,0.872199999999998,0.7382100000000008,0.908
nytimes-256-angular,baseline_beam96,baseline,0,96,3469.764,3469.764,0.0,106.827,0.869,0.8882999999999981,0.777420000000002,0.929
nytimes-256-angular,baseline_beam144,baseline,0,144,4872.077,4872.077,0.0,153.979,0.88,0.9047999999999978,0.8030400000000018,0.944
nytimes-256-angular,baseline_beam216,baseline,0,216,6988.822,6988.822,0.0,224.739,0.886,0.9153999999999977,0.8285400000000028,0.951
nytimes-256-angular,baseline_beam324,baseline,0,324,10220.257,10220.257,0.0,331.713,0.895,0.9264999999999978,0.8560700000000023,0.96
nytimes-256-angular,baseline_beam486,baseline,0,486,15090.716,15090.716,0.0,492.598,0.899,0.9369999999999974,0.8839500000000018,0.965
nytimes-256-angular,baseline_beam729,baseline,0,729,22291.566,22291.566,0.0,734.73,0.903,0.9454999999999971,0.9085300000000025,0.971
nytimes-256-angular,baseline_beam1093,baseline,0,1093,32678.776,32678.776,0.0,1097.902,0.907,0.953499999999997,0.929930000000002,0.976
nytimes-256-angular,cluster_centroid_beam4,cluster_centroid,14500,4,455.126,383.847,71.279,8.499,0.575,0.5298999999999986,0.3326299999999994,0.615
nytimes-256-angular,cluster_centroid_beam8,cluster_centroid,14500,8,653.077,565.537,87.54,13.439,0.677,0.6774999999999969,0.4433099999999997,0.721
nytimes-256-angular,cluster_centroid_beam16,cluster_centroid,14500,16,984.656,871.784,112.872,22.521,0.766,0.7875999999999977,0.5506600000000005,0.82
nytimes-256-angular,cluster_centroid_beam32,cluster_centroid,14500,32,1558.53,1402.052,156.478,39.191,0.828,0.8472999999999976,0.6450100000000005,0.887
nytimes-256-angular,cluster_centroid_beam64,cluster_centroid,14500,64,2603.282,2367.14,236.142,70.996,0.862,0.8861999999999978,0.7278200000000005,0.93
nytimes-256-angular,cluster_centroid_beam96,cluster_centroid,14500,96,3618.036,3305.17,312.866,102.499,0.872,0.8996999999999978,0.7727700000000022,0.943
nytimes-256-angular,cluster_centroid_beam144,cluster_centroid,14500,144,5139.898,4709.705,430.193,149.889,0.877,0.9151999999999976,0.8043000000000025,0.952
nytimes-256-angular,cluster_centroid_beam216,cluster_centroid,14500,216,7430.237,6821.802,608.435,221.095,0.885,0.9268999999999981,0.8323000000000028,0.961
nytimes-256-angular,cluster_centroid_beam324,cluster_centroid,14500,324,10863.832,9990.521,873.311,328.454,0.892,0.9363999999999977,0.8615000000000025,0.969
nytimes-256-angular,cluster_centroid_beam486,cluster_centroid,14500,486,15978.78,14717.48,1261.3,489.531,0.898,0.9464999999999976,0.8898100000000027,0.975
nytimes-256-angular,cluster_centroid_beam729,cluster_centroid,14500,729,23488.174,21672.463,1815.711,731.921,0.905,0.9540999999999976,0.9149100000000014,0.982
nytimes-256-angular,cluster_centroid_beam1093,cluster_centroid,14500,1093,34250.678,31669.57,2581.108,1095.424,0.905,0.9617999999999977,0.9365700000000022,0.983
