dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
nytimes-256-angular,baseline,0,0.8406739026764415,0.6224191563104815,baseline_beam216,216,0.996,0.953740000000008,6395.515,0.0,0.0,0.0,0.0
nytimes-256-angular,cluster_centroid,120,0.8500968233592351,0.6093270843024844,cluster_centroid_beam216,216,0.997,0.947130000000007,6211.193,0.010624999999999982,-0.00944125000000006,-136.5407500000001,-2.0408749999999998
