dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
sift-128-euclidean,cluster_centroid_beam8,cluster_centroid,150000,8,394.667,198.063,196.604,14.384,0.723,0.6480999999999985,0.3679000000000003,0.725
sift-128-euclidean,cluster_centroid_beam16,cluster_centroid,150000,16,554.623,298.583,256.04,21.877,0.843,0.776399999999997,0.5103100000000004,0.846
sift-128-euclidean,cluster_centroid_beam32,cluster_centroid,150000,32,850.664,489.044,361.62,37.132,0.924,0.8773999999999978,0.6711400000000001,0.927
sift-128-euclidean,cluster_centroid_beam64,cluster_centroid,150000,64,1397.156,849.398,547.758,68.497,0.967,0.9453999999999978,0.815850000000002,0.971
sift-128-euclidean,cluster_centroid_beam96,cluster_centroid,150000,96,1899.267,1188.53,710.737,100.18,0.981,0.9690999999999974,0.882800000000002,0.985
sift-128-euclidean,cluster_centroid_beam144,cluster_centroid,150000,144,2598.43,1668.595,929.835,147.955,0.984,0.9834999999999982,0.9303700000000045,0.988
sift-128-euclidean,cluster_centroid_beam216,cluster_centroid,150000,216,3559.768,2342.212,1217.556,219.725,0.988,0.9918999999999989,0.9633300000000049,0.992
sift-128-euclidean,cluster_centroid_beam324,cluster_centroid,150000,324,4879.057,3283.227,1595.83,327.523,0.993,0.9954999999999993,0.9805000000000038,0.997
sift-128-euclidean,cluster_centroid_beam486,cluster_centroid,150000,486,6676.784,4590.384,2086.4,489.36,0.994,0.9968999999999996,0.9904500000000032,0.998
sift-128-euclidean,cluster_centroid_beam729,cluster_centroid,150000,729,9109.742,6389.958,2719.784,732.169,0.995,0.9979999999999998,0.995390000000002,0.999
sift-128-euclidean,cluster_centroid_beam1093,cluster_centroid,150000,1093,12393.281,8859.962,3533.319,1095.983,0.995,0.9984999999999997,0.9979200000000013,0.999
sift-128-euclidean,cluster_centroid_beam1639,cluster_centroid,150000,1639,16810.473,12237.018,4573.455,1641.808,0.995,0.9988999999999999,0.9990800000000005,0.999
sift-128-euclidean,cluster_centroid_beam2458,cluster_centroid,150000,2458,22719.807,16826.881,5892.926,2460.621,0.996,0.9989999999999999,0.9995700000000003,1.0
sift-128-euclidean,cluster_centroid_beam3687,cluster_centroid,150000,3687,30600.169,23037.556,7562.613,3689.476,0.996,0.9989999999999999,0.9998000000000001,1.0
sift-128-euclidean,cluster_centroid_beam5530,cluster_centroid,150000,5530,41025.053,31378.425,9646.628,5532.305,0.996,0.9989999999999999,0.9998600000000001,1.0
sift-128-euclidean,cluster_centroid_beam8295,cluster_centroid,150000,8295,54763.964,42516.651,12247.313,8297.118,0.996,0.9989999999999999,0.9998700000000001,1.0
sift-128-euclidean,cluster_centroid_beam12442,cluster_centroid,150000,12442,72718.965,57266.328,15452.637,12443.922,0.996,0.9989999999999999,0.9998700000000001,1.0
sift-128-euclidean,cluster_centroid_beam18663,cluster_centroid,150000,18663,96010.485,76627.879,19382.606,18664.73,0.996,0.9989999999999999,0.9998800000000001,1.0
sift-128-euclidean,cluster_centroid_beam27994,cluster_centroid,150000,27994,125908.188,101764.466,24143.722,27995.517,0.996,0.9989999999999999,0.9999000000000001,1.0
