dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
yfcc-10M-u8-192-l2,cluster_centroid_beam32,cluster_centroid,150000,32,753.492,293.85,459.642,36.706,0.83,0.783899999999998,0.6094300000000004,0.83
yfcc-10M-u8-192-l2,cluster_centroid_beam64,cluster_centroid,150000,64,1198.263,528.007,670.256,68.264,0.88,0.8527999999999981,0.7318000000000027,0.88
yfcc-10M-u8-192-l2,cluster_centroid_beam96,cluster_centroid,150000,96,1599.897,748.624,851.273,100.023,0.908,0.8860999999999986,0.789560000000003,0.908
yfcc-10M-u8-192-l2,cluster_centroid_beam144,cluster_centroid,150000,144,2156.469,1062.479,1093.99,147.76,0.928,0.9134999999999979,0.838420000000003,0.928
yfcc-10M-u8-192-l2,cluster_centroid_beam216,cluster_centroid,150000,216,2927.715,1507.903,1419.812,219.524,0.948,0.9352999999999975,0.8762600000000021,0.948
yfcc-10M-u8-192-l2,cluster_centroid_beam324,cluster_centroid,150000,324,3996.765,2143.637,1853.128,327.3,0.963,0.9523999999999976,0.9078900000000025,0.963
yfcc-10M-u8-192-l2,cluster_centroid_beam486,cluster_centroid,150000,486,5472.918,3047.392,2425.526,489.002,0.974,0.9653999999999979,0.9319500000000043,0.974
yfcc-10M-u8-192-l2,cluster_centroid_beam729,cluster_centroid,150000,729,7515.147,4330.886,3184.261,731.754,0.981,0.9759999999999985,0.9498000000000042,0.981
yfcc-10M-u8-192-l2,cluster_centroid_beam1093,cluster_centroid,150000,1093,10332.968,6151.954,4181.014,1095.486,0.99,0.9839999999999984,0.9645000000000041,0.99
yfcc-10M-u8-192-l2,cluster_centroid_beam1639,cluster_centroid,150000,1639,14226.314,8732.907,5493.407,1641.331,0.994,0.9886999999999986,0.9751900000000039,0.994
yfcc-10M-u8-192-l2,cluster_centroid_beam2458,cluster_centroid,150000,2458,19603.022,12389.671,7213.351,2460.32,0.996,0.992499999999999,0.9827200000000037,0.996
yfcc-10M-u8-192-l2,cluster_centroid_beam3687,cluster_centroid,150000,3687,27046.351,17587.08,9459.271,3688.752,0.996,0.9944999999999995,0.9875800000000033,0.996
yfcc-10M-u8-192-l2,cluster_centroid_beam5530,cluster_centroid,150000,5530,37313.71,24934.306,12379.404,5531.467,0.998,0.9959999999999997,0.9912600000000029,0.998
yfcc-10M-u8-192-l2,cluster_centroid_beam8295,cluster_centroid,150000,8295,51427.001,35290.772,16136.229,8296.195,0.999,0.9970999999999997,0.9936100000000025,0.999
yfcc-10M-u8-192-l2,cluster_centroid_beam12442,cluster_centroid,150000,12442,70749.087,49824.262,20924.825,12443.069,0.999,0.9979999999999998,0.9950200000000027,0.999
yfcc-10M-u8-192-l2,cluster_centroid_beam18663,cluster_centroid,150000,18663,97006.596,70079.886,26926.71,18663.942,0.999,0.9981999999999999,0.9960100000000024,0.999
yfcc-10M-u8-192-l2,cluster_centroid_beam27994,cluster_centroid,150000,27994,132612.724,98248.308,34364.416,27994.909,0.999,0.9982999999999999,0.9966200000000022,0.999
