dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
nytimes-256-angular,baseline,0,0.7692135268010031,0.46680284955107265,baseline_beam32,32,0.894,0.6323999999999996,1658.272,0.0,0.0,0.0,0.0
nytimes-256-angular,cluster_centroid,600,0.7793388070807737,0.4526257117248561,cluster_centroid_beam32,32,0.894,0.6149800000000003,1639.89,0.01150000000000001,-0.01186500000000007,-25.44849999999994,-1.3950000000000007
