dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
sift-128-euclidean,cluster_centroid_beam8,cluster_centroid,250000,8,403.47,192.963,210.507,14.665,0.75,0.6634999999999984,0.3606899999999999,0.753
sift-128-euclidean,cluster_centroid_beam16,cluster_centroid,250000,16,562.135,285.986,276.149,22.171,0.853,0.7949999999999967,0.5015900000000002,0.857
sift-128-euclidean,cluster_centroid_beam32,cluster_centroid,250000,32,857.104,462.899,394.205,37.47,0.932,0.8992999999999972,0.6673100000000003,0.936
sift-128-euclidean,cluster_centroid_beam64,cluster_centroid,250000,64,1398.187,794.308,603.879,68.713,0.971,0.9576999999999973,0.8185400000000015,0.975
sift-128-euclidean,cluster_centroid_beam96,cluster_centroid,250000,96,1896.728,1106.684,790.044,100.406,0.978,0.9766999999999981,0.886720000000003,0.982
sift-128-euclidean,cluster_centroid_beam144,cluster_centroid,250000,144,2591.161,1548.182,1042.979,148.143,0.989,0.9874999999999986,0.9350900000000033,0.993
sift-128-euclidean,cluster_centroid_beam216,cluster_centroid,250000,216,3547.737,2164.349,1383.388,219.903,0.994,0.9939999999999994,0.9673200000000055,0.998
sift-128-euclidean,cluster_centroid_beam324,cluster_centroid,250000,324,4862.217,3026.871,1835.346,327.666,0.994,0.9961999999999996,0.9841300000000045,0.998
sift-128-euclidean,cluster_centroid_beam486,cluster_centroid,250000,486,6652.912,4222.975,2429.937,489.457,0.995,0.9980999999999997,0.992710000000003,0.999
sift-128-euclidean,cluster_centroid_beam729,cluster_centroid,250000,729,9081.36,5872.752,3208.608,732.275,0.995,0.9983999999999997,0.9965200000000021,0.999
sift-128-euclidean,cluster_centroid_beam1093,cluster_centroid,250000,1093,12352.793,8133.162,4219.631,1096.096,0.995,0.9985999999999998,0.9984800000000011,0.999
sift-128-euclidean,cluster_centroid_beam1639,cluster_centroid,250000,1639,16751.311,11217.142,5534.169,1641.92,0.996,0.9988999999999999,0.9994000000000004,1.0
sift-128-euclidean,cluster_centroid_beam2458,cluster_centroid,250000,2458,22641.72,15411.251,7230.469,2460.73,0.996,0.9989999999999999,0.9996900000000002,1.0
sift-128-euclidean,cluster_centroid_beam3687,cluster_centroid,250000,3687,30495.376,21092.152,9403.224,3689.563,0.996,0.9989999999999999,0.9998300000000001,1.0
sift-128-euclidean,cluster_centroid_beam5530,cluster_centroid,250000,5530,40923.484,28741.398,12182.086,5532.344,0.996,0.9989999999999999,0.9998700000000001,1.0
sift-128-euclidean,cluster_centroid_beam8295,cluster_centroid,250000,8295,54675.063,38971.335,15703.728,8297.167,0.996,0.9989999999999999,0.9998900000000001,1.0
sift-128-euclidean,cluster_centroid_beam12442,cluster_centroid,250000,12442,72691.33,52553.108,20138.222,12443.971,0.996,0.9989999999999999,0.9998900000000001,1.0
sift-128-euclidean,cluster_centroid_beam18663,cluster_centroid,250000,18663,96126.374,70447.601,25678.773,18664.77,0.996,0.9989999999999999,0.9998900000000001,1.0
sift-128-euclidean,cluster_centroid_beam27994,cluster_centroid,250000,27994,126363.388,93808.273,32555.115,27995.594,0.996,0.9989999999999999,0.9998900000000001,1.0
