dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
nytimes-256-angular,baseline_beam4,baseline,0,4,455.09,455.09,0.0,9.763,0.45,0.43189999999999934,0.27590999999999977,0.479
nytimes-256-angular,baseline_beam8,baseline,0,8,702.035,702.035,0.0,16.101,0.634,0.6452999999999984,0.42779999999999974,0.672
nytimes-256-angular,baseline_beam16,baseline,0,16,1028.528,1028.528,0.0,25.653,0.733,0.7563999999999981,0.5536499999999998,0.779
nytimes-256-angular,baseline_beam32,baseline,0,32,1565.843,1565.843,0.0,42.92,0.807,0.8321999999999985,0.6575700000000008,0.86
nytimes-256-angular,baseline_beam64,baseline,0,64,2528.717,2528.717,0.0,75.121,0.851,0.872199999999998,0.7382100000000008,0.908
nytimes-256-angular,baseline_beam96,baseline,0,96,3469.764,3469.764,0.0,106.827,0.869,0.8882999999999981,0.777420000000002,0.929
nytimes-256-angular,baseline_beam144,baseline,0,144,4872.077,4872.077,0.0,153.979,0.88,0.9047999999999978,0.8030400000000018,0.944
nytimes-256-angular,baseline_beam216,baseline,0,216,6988.822,6988.822,0.0,224.739,0.886,0.9153999999999977,0.8285400000000028,0.951
nytimes-256-angular,baseline_beam324,baseline,0,324,10220.257,10220.257,0.0,331.713,0.895,0.9264999999999978,0.8560700000000023,0.96
nytimes-256-angular,baseline_beam486,baseline,0,486,15090.716,15090.716,0.0,492.598,0.899,0.9369999999999974,0.8839500000000018,0.965
nytimes-256-angular,baseline_beam729,baseline,0,729,22291.566,22291.566,0.0,734.73,0.903,0.9454999999999971,0.9085300000000025,0.971
nytimes-256-angular,baseline_beam1093,baseline,0,1093,32678.776,32678.776,0.0,1097.902,0.907,0.953499999999997,0.929930000000002,0.976
nytimes-256-angular,cluster_centroid_beam4,cluster_centroid,72500,4,447.077,327.926,119.151,8.744,0.535,0.46560000000000007,0.27409000000000006,0.568
nytimes-256-angular,cluster_centroid_beam8,cluster_centroid,72500,8,647.724,486.189,161.535,14.023,0.674,0.647299999999998,0.39531,0.721
nytimes-256-angular,cluster_centroid_beam16,cluster_centroid,72500,16,962.031,736.103,225.928,23.203,0.766,0.7777999999999976,0.5147999999999997,0.82
nytimes-256-angular,cluster_centroid_beam32,cluster_centroid,72500,32,1492.448,1158.477,333.971,39.962,0.817,0.8385999999999977,0.6168900000000014,0.878
nytimes-256-angular,cluster_centroid_beam64,cluster_centroid,72500,64,2485.181,1948.973,536.208,72.547,0.853,0.8832999999999982,0.711350000000001,0.922
nytimes-256-angular,cluster_centroid_beam96,cluster_centroid,72500,96,3433.035,2704.96,728.075,104.26,0.868,0.9000999999999987,0.7591100000000012,0.941
nytimes-256-angular,cluster_centroid_beam144,cluster_centroid,72500,144,4829.429,3816.606,1012.823,151.626,0.874,0.915199999999998,0.7980000000000019,0.948
nytimes-256-angular,cluster_centroid_beam216,cluster_centroid,72500,216,6941.029,5497.861,1443.168,222.863,0.884,0.926399999999998,0.8263000000000027,0.959
nytimes-256-angular,cluster_centroid_beam324,cluster_centroid,72500,324,10116.285,8026.334,2089.951,329.692,0.891,0.9355999999999983,0.8566700000000024,0.968
nytimes-256-angular,cluster_centroid_beam486,cluster_centroid,72500,486,14883.75,11826.893,3056.857,490.782,0.897,0.9458999999999979,0.8854300000000019,0.974
nytimes-256-angular,cluster_centroid_beam729,cluster_centroid,72500,729,21927.428,17452.517,4474.911,732.812,0.902,0.9546999999999973,0.9117800000000024,0.979
nytimes-256-angular,cluster_centroid_beam1093,cluster_centroid,72500,1093,32165.623,25652.105,6513.518,1096.174,0.905,0.9608999999999979,0.9345800000000022,0.982
