dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
glove-200-angular,baseline,0,0.7121783587239878,0.650184310403344,baseline_beam12442,12442,0.976,0.9586600000000022,126814.31,0.0,0.0,0.0,0.0
glove-200-angular,cluster_centroid,50000,0.7727656610664303,0.6529760243672764,cluster_centroid_beam8295,8295,0.982,0.9549800000000025,104495.784,0.05847058823529411,0.005688823529412048,2678.5170000000003,-7.9753529411765385
