dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
yfcc-10M-u8-192-l2,cluster_centroid_beam32,cluster_centroid,50000,32,740.245,357.625,382.62,36.116,0.746,0.7182999999999992,0.5789199999999997,0.746
yfcc-10M-u8-192-l2,cluster_centroid_beam64,cluster_centroid,50000,64,1184.627,634.532,550.095,67.72,0.804,0.7941999999999979,0.6887900000000019,0.804
yfcc-10M-u8-192-l2,cluster_centroid_beam96,cluster_centroid,50000,96,1586.725,895.68,691.045,99.5,0.855,0.8338999999999974,0.7450800000000014,0.855
yfcc-10M-u8-192-l2,cluster_centroid_beam144,cluster_centroid,50000,144,2143.856,1266.756,877.1,147.293,0.896,0.8711999999999978,0.7957000000000022,0.896
yfcc-10M-u8-192-l2,cluster_centroid_beam216,cluster_centroid,50000,216,2911.723,1792.773,1118.95,219.053,0.923,0.8990999999999979,0.8381700000000034,0.923
yfcc-10M-u8-192-l2,cluster_centroid_beam324,cluster_centroid,50000,324,3974.646,2541.471,1433.175,326.88,0.938,0.9242999999999978,0.8758800000000031,0.938
yfcc-10M-u8-192-l2,cluster_centroid_beam486,cluster_centroid,50000,486,5441.73,3603.654,1838.076,488.656,0.952,0.9453999999999976,0.9062600000000044,0.952
yfcc-10M-u8-192-l2,cluster_centroid_beam729,cluster_centroid,50000,729,7462.606,5102.359,2360.247,731.479,0.968,0.960399999999998,0.9297100000000029,0.968
yfcc-10M-u8-192-l2,cluster_centroid_beam1093,cluster_centroid,50000,1093,10254.165,7228.546,3025.619,1095.344,0.976,0.9710999999999984,0.9483900000000034,0.976
yfcc-10M-u8-192-l2,cluster_centroid_beam1639,cluster_centroid,50000,1639,14090.791,10222.415,3868.376,1641.024,0.982,0.9785999999999987,0.9629400000000035,0.982
yfcc-10M-u8-192-l2,cluster_centroid_beam2458,cluster_centroid,50000,2458,19389.038,14454.688,4934.35,2460.111,0.985,0.9846999999999986,0.973500000000004,0.985
yfcc-10M-u8-192-l2,cluster_centroid_beam3687,cluster_centroid,50000,3687,26700.723,20433.126,6267.597,3688.549,0.988,0.989299999999999,0.9811700000000037,0.988
yfcc-10M-u8-192-l2,cluster_centroid_beam5530,cluster_centroid,50000,5530,36778.641,28850.388,7928.253,5531.299,0.992,0.992699999999999,0.9863800000000031,0.992
yfcc-10M-u8-192-l2,cluster_centroid_beam8295,cluster_centroid,50000,8295,50607.2,40641.601,9965.599,8296.196,0.993,0.9940999999999991,0.9899000000000037,0.993
yfcc-10M-u8-192-l2,cluster_centroid_beam12442,cluster_centroid,50000,12442,69451.489,57043.503,12407.986,12442.802,0.993,0.9946999999999994,0.9918400000000028,0.993
yfcc-10M-u8-192-l2,cluster_centroid_beam18663,cluster_centroid,50000,18663,94971.446,79705.444,15266.002,18663.584,0.993,0.9952999999999993,0.9932400000000033,0.993
yfcc-10M-u8-192-l2,cluster_centroid_beam27994,cluster_centroid,50000,27994,129435.442,110848.005,18587.437,27994.42,0.994,0.9957999999999992,0.9942200000000031,0.994
