dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
nytimes-256-angular,baseline,0,0.7556358161570049,0.5280886240668473,baseline_beam486,486,0.992,0.9499100000000045,6800.296,0.0,0.0,0.0,0.0
nytimes-256-angular,cluster_centroid,120,0.7730270622608519,0.5237200569166881,cluster_centroid_beam486,486,0.991,0.9409200000000035,6579.988,0.01140000000000001,-0.009673999999999804,-126.14089999999996,-2.8847000000000014
