dataset,method,actual_hidden_count,recall_at_1_auc,recall_at_k_auc,best_variant_id,best_variant_beam_size,best_variant_recall_at_1,best_variant_recall_at_k,best_variant_avg_distance_computations,matched_beam_mean_delta_recall_at_1,matched_beam_mean_delta_recall_at_k,matched_beam_mean_delta_distance_computations,matched_beam_mean_delta_hop_count
nytimes-256-angular,baseline,0,0.6711204870544323,0.5957323654612063,baseline_beam2458,2458,0.895,0.9065700000000027,34569.12,0.0,0.0,0.0,0.0
nytimes-256-angular,cluster_centroid,14500,0.7900835708422903,0.6823199821892686,cluster_centroid_beam2458,2458,0.908,0.9228400000000021,38696.309,0.08014285714285714,0.046514999999999924,1013.2622142857141,-10.566714285714246
